,index,g_id,g_name,drpo_ConfiguredRPO,drpol_CurrentRPO,drpol_Deviation,CPU-Usage (%),Memory-Usage (%),Network-Usage Rate (KBps),Disk-Read IOPS,Disk-Read Latency (ms),Disk-Total IOPS,Disk-Total Latency (ms),Disk-Total Throughput (KBps),Disk-Write IOPS,Disk-Write Latency (ms),Disk-Read Throughput (KBps),Disk-Write Throughput (KBps)
3940,2021-01-19 18:50:00,177,RG_apprdotmOLTPdb,7200,47,0,17.8920001983643,71.9233322143555,5989.2001953125,1270.66662597656,0.823987424373627,2084.39990234375,0.746711015701294,86006.265625,813.733337402344,0.729049563407898,82269.9296875,3747.39990234375
3941,2021-01-19 19:00:00,177,RG_apprdotmOLTPdb,7200,1,0,12.0480003356934,68.6566696166992,3123.19995117187,1677.40002441406,0.546896636486053,2215.7333984375,0.652421057224274,140242,538.333312988281,1.49057996273041,137507.203125,2746.60009765625
3942,2021-01-19 19:10:00,177,RG_apprdotmOLTPdb,7200,1,0,12.9940004348755,69.9253311157227,3126.66674804687,2595.13330078125,1.39539480209351,3281.06665039062,1.27961504459381,149593.203125,685.933349609375,0.560426414012909,145871.9375,3733.39990234375
3943,2021-01-19 19:20:00,177,RG_apprdotmOLTPdb,7200,1,0,12.0073337554932,68.4586639404297,3048.06665039062,1639.40002441406,0.708508551120758,2228.66674804688,0.735957741737366,52963.33203125,589.266662597656,1.17595589160919,50184.6015625,2790.60009765625
3944,2021-01-19 19:30:00,177,RG_apprdotmOLTPdb,7200,46,0,10.1693334579468,66.1900024414063,6888.7333984375,1831.13330078125,0.749825835227966,2556.60009765625,0.772984981536865,115902.203125,725.466674804688,0.919835925102234,112459.53125,3454.39990234375
3945,2021-01-19 19:40:00,177,RG_apprdotmOLTPdb,7200,71,0,9.14066696166992,39.1233329772949,3327,367.266662597656,2.13570523262024,1647.26672363281,1.45107185840607,15159,1280,0.65604829788208,7703.2666015625,7467.06689453125
3946,2021-01-19 19:50:00,177,RG_apprdotmOLTPdb,7200,71,0,8.60933303833008,31.3233337402344,5265.2001953125,225.866668701172,1.32556080818176,591.933349609375,1.01048171520233,4190.06689453125,366.066680908203,0.599297761917114,2470.7333984375,1730.80004882813
3947,2021-01-19 20:00:00,177,RG_apprdotmOLTPdb,7200,1,0,7.6526665687561,37.4566650390625,2589.06665039062,326.466674804688,1.1690286397934,590.866638183594,0.982135474681854,19604.732421875,264.399993896484,1.12830185890198,18335.19921875,1280.46667480469
3948,2021-01-19 20:10:00,177,RG_apprdotmOLTPdb,7200,45,0,6.31733322143555,57.8566665649414,2321.13330078125,934.266662597656,0.846948266029358,1157.86669921875,0.851397216320038,13210.1337890625,223.600006103516,0.680077731609345,12115.2666015625,1106.80004882813
3949,2021-01-19 20:20:00,177,RG_apprdotmOLTPdb,7200,279,0,5.67600011825562,31.0566673278809,2262.53344726562,142.33332824707,1.15562844276428,363.466674804687,1.16151869297028,2810.06665039062,221.133331298828,0.752019822597504,1671.26672363281,1149
3950,2021-01-19 20:30:00,177,RG_apprdotmOLTPdb,7200,858,0,7.73000001907349,36.2566680908203,2303.66674804687,295,1.03706216812134,594.400024414063,0.917997598648071,7888.93310546875,299.399993896484,0.408655673265457,5988.86669921875,1911.06665039063
3951,2021-01-19 20:40:00,177,RG_apprdotmOLTPdb,7200,858,0,8.88599967956543,42.7900009155273,1693.46667480469,576.533325195313,0.891196429729462,1223.66662597656,0.693692922592163,14940.2001953125,647.133361816406,0.437894821166992,11989.1337890625,2961.7333984375
3952,2021-01-19 20:50:00,177,RG_apprdotmOLTPdb,7200,0,0,3.34599995613098,45.1920013427734,758.866638183594,622.133361816406,0.971424460411072,960.333312988281,0.789091765880585,13151,338.200012207031,0.50144374370575,11624.8662109375,1537.40002441406
3953,2021-01-19 21:00:00,177,RG_apprdotmOLTPdb,7200,1,0,3.89933323860168,24.191333770752,1260.40002441406,498.666656494141,0.729910850524902,756.266662597656,0.72146213054657,26348.732421875,257.600006103516,1.36778378486633,25159,1200.53332519531
3954,2021-01-19 21:10:00,177,RG_apprdotmOLTPdb,7200,539,0,3.22266674041748,38.189998626709,1490.06665039063,131.33332824707,0.539898455142975,377.866668701172,0.473476827144623,5979.13330078125,246.533340454102,0.472000002861023,4849.33349609375,1140.53332519531
3955,2021-01-19 21:20:00,177,RG_apprdotmOLTPdb,7200,539,0,2.42533326148987,20.7900009155273,1514.86669921875,77,0.472958147525787,267.933319091797,0.391258180141449,5024.466796875,190.933334350586,0.506605982780457,4172,862.333312988281
3956,2021-01-19 21:30:00,177,RG_apprdotmOLTPdb,7200,0,0,1.38866662979126,18.1900005340576,278.133331298828,70.8666687011719,0.351019114255905,186.600006103516,0.40466833114624,1777.19995117188,115.733329772949,0.63686466217041,1264.26672363281,521.533325195313
3957,2021-01-19 21:40:00,177,RG_apprdotmOLTPdb,7200,0,0,2.24133324623108,48.1920013427734,442.266662597656,693.866638183594,1.00873041152954,1339.59997558594,0.804170370101929,84554.3359375,645.733337402344,1.31570446491241,81889.265625,2675.93334960937
3958,2021-01-19 21:50:00,177,RG_apprdotmOLTPdb,7200,46,0,3.14866662025452,61.523998260498,3407.66674804687,910.066650390625,0.814782798290253,1158.80004882813,0.825628042221069,62982.06640625,248.733337402344,0.565877556800842,61873.3984375,1119.46667480469
3959,2021-01-19 22:00:00,177,RG_apprdotmOLTPdb,7200,46,0,2.79266667366028,22.9913330078125,1408.33337402344,334.857147216797,3.25204157829285,437.428558349609,2.63442420959473,17779.71484375,102.571426391602,2.57139873504639,17333.642578125,455
3960,2021-01-19 22:10:00,177,RG_apprdotmOLTPdb,7200,45,0,6.1986665725708,46.8566665649414,673.466674804688,512.466674804687,1.51524221897125,867.133361816406,1.76359391212463,47367.06640625,354.666656494141,1.51258552074432,45720.1328125,1657.86669921875
3961,2021-01-19 22:20:00,177,RG_apprdotmOLTPdb,7200,1,0,6.98666667938232,23.1900005340576,369.466674804687,412.600006103516,0.749620318412781,481.399993896484,0.823533236980438,19181.599609375,68.8000030517578,1.25494253635407,18859.267578125,331.266662597656
3962,2021-01-19 22:30:00,177,RG_apprdotmOLTPdb,7200,0,0,6.13800001144409,43.7900009155274,342.733337402344,405,1.04336905479431,556.866638183594,1.30727481842041,26428.599609375,151.866668701172,1.95204186439514,25595.93359375,843.333312988281
3963,2021-01-19 22:40:00,177,RG_apprdotmOLTPdb,7200,1,0,4.83733320236206,21.2566661834717,395.600006103516,197.266662597656,0.73335587978363,284.333343505859,1.06899571418762,3152.2666015625,87.0666656494141,1.8372950553894,2739.19995117188,422.733337402344
3964,2021-01-19 22:50:00,177,RG_apprdotmOLTPdb,7200,47,0,5.20066690444946,12.1233329772949,218.733337402344,7.40000009536743,0.396997004747391,55.8666648864746,1.45067620277405,369.200012207031,48.466667175293,2.15067625045776,128.466659545898,247.66667175293
3965,2021-01-19 23:00:00,177,RG_apprdotmOLTPdb,7200,47,0,2.9593334197998,16.5233325958252,215,249,0.892083883285522,308.266662597656,0.995602667331696,14013.7998046875,59.2666664123535,1.96540808677673,13747.400390625,275.133331298828
3966,2021-01-19 23:10:00,177,RG_apprdotmOLTPdb,7200,45,0,0.815333306789398,19.1919994354248,79.4000015258789,2.06666660308838,0.367741942405701,44.2000007629395,1.75123178958893,222.800003051758,42.1333351135254,0.775111973285675,30.2666664123535,199.600006103516
3967,2021-01-19 23:20:00,177,RG_apprdotmOLTPdb,7200,45,0,1.20133328437805,9.59000015258789,434.799987792969,17.7333335876465,0.667919814586639,93.533332824707,0.891518175601959,677.666687011719,75.8000030517578,0.557964444160461,260.466674804687,424.600006103516
3968,2021-01-19 23:30:00,177,RG_apprdotmOLTPdb,7200,46,0,1.26333332061768,9.98999977111816,432.200012207031,18.3333339691162,0.661090910434723,99.2666702270508,0.774121344089508,609.066650390625,80.9333343505859,0.664159774780273,240.800003051758,376.733337402344
3969,2021-01-19 23:40:00,177,RG_apprdotmOLTPdb,7200,46,0,1.26666665077209,11.3900003433228,234.266662597656,6.80000019073486,0.162745103240013,73.3333358764648,0.540060579776764,419.333343505859,66.533332824707,0.485281974077225,101.866668701172,325.799987792969
3970,2021-01-19 23:50:00,177,RG_apprdotmOLTPdb,7200,47,0,0.771333336830139,6.19000005722046,143,3.93333339691162,0.053107343614102,47.466667175293,0.345786511898041,237.800003051758,43.533332824707,0.755294144153595,42.0666656494141,203.066665649414
3971,2021-01-20 00:00:00,177,RG_apprdotmOLTPdb,7200,48,0,0.795333325862885,11.5233335494995,54.7999992370606,179.199996948242,0.253174602985382,205.866668701172,0.284930914640427,8360.400390625,26.6666660308838,0.860714256763458,8230.3330078125,136.466659545898
3972,2021-01-20 00:10:00,177,RG_apprdotmOLTPdb,7200,48,0,0.68533331155777,11.0566663742065,38.9333343505859,4.46666669845581,0.266666680574417,15.5333337783813,0.95622318983078,113,11.0666666030884,0.474190175533295,64.1999969482422,52.6666679382324
3973,2021-01-20 00:20:00,177,RG_apprdotmOLTPdb,7200,47,0,0.818666636943817,5.25666666030884,853.533325195312,5.19999980926514,0.284615397453308,11.9333333969116,0.859590291976929,77.6666641235352,6.73333311080933,1.1903030872345,43.1333351135254,36.8666648864746
3974,2021-01-20 00:30:00,177,RG_apprdotmOLTPdb,7200,47,0,0.701333343982697,10.0566663742065,21.2666664123535,1.06666672229767,0.066666670143604,10,1.34266662597656,66.6666641235352,8.93333339691162,1.35025382041931,19.533332824707,49.0666656494141
3975,2021-01-20 00:40:00,177,RG_apprdotmOLTPdb,7200,47,0,0.624000012874603,8.52333354949951,11.6666669845581,2.53333330154419,0.133333340287209,29.2666664123535,0.8288534283638,157.933334350586,26.7333335876465,2.38062024116516,34.466667175293,126.666664123535
3976,2021-01-20 00:50:00,177,RG_apprdotmOLTPdb,7200,47,0,0.609333336353302,3.78999996185303,10.0666666030884,0,0,6.66666650772095,1.72599995136261,32.2000007629394,6.66666650772095,1.52380955219269,0.200000002980232,33.533332824707
3977,2021-01-20 01:00:00,177,RG_apprdotmOLTPdb,7200,47,0,0.789333343505859,6.12333345413208,10.6000003814697,0.533333361148834,0.066666670143604,6.06666660308838,1.99633693695068,37.533332824707,5.53333330154419,1.70245611667633,10.1999998092651,29.3333339691162
3978,2021-01-20 01:10:00,177,RG_apprdotmOLTPdb,7200,49,0,0.612666666507721,5.52333354949951,10.1999998092651,0,0,5.46666669845581,1.41951215267181,28.7999992370605,5.46666669845581,1.88270044326782,0.533333361148834,30.1333332061768
3979,2021-01-20 01:20:00,177,RG_apprdotmOLTPdb,7200,49,0,0.636666655540466,2.99000000953674,10.0666666030884,0,0,6.66666650772095,1.54933333396912,33.466667175293,6.66666650772095,1.5160493850708,0.400000005960465,34.9333343505859
3980,2021-01-20 01:30:00,177,RG_apprdotmOLTPdb,7200,47,0,0.646000027656555,3.39000010490417,10.2666664123535,1,0.066666670143604,8.26666641235352,1.30537629127502,60.533332824707,7.26666688919067,2.41799592971802,20.1333332061768,42.2666664123535
3981,2021-01-20 01:40:00,177,RG_apprdotmOLTPdb,7200,47,0,0.619333326816559,4.25666666030884,10.0666666030884,0,0,4.86666679382324,1.68219172954559,24.3999996185303,4.86666679382324,2.30235695838928,0.066666670143604,25.9333324432373
3982,2021-01-20 01:50:00,177,RG_apprdotmOLTPdb,7200,47,0,0.873333334922791,14.7233333587646,4074.53344726563,34.466667175293,0.318891048431396,41.3333320617676,0.478709667921066,4488.93310546875,6.86666679382324,1.59824562072754,4457.60009765625,34.9333343505859
3983,2021-01-20 02:00:00,177,RG_apprdotmOLTPdb,7200,46,0,1.49866664409637,7.72333335876465,240.733337402344,82.5999984741211,0.203013181686401,99.7333297729492,0.378475934267044,7700.86669921875,17.1333332061768,1.60870003700256,7575.13330078125,128.533340454102
3984,2021-01-20 02:10:00,177,RG_apprdotmOLTPdb,7200,46,0,0.690666675567627,10.5233335494995,2519.86669921875,0.200000002980232,0.066666670143604,39.7999992370605,1.72439980506897,183.199996948242,39.5999984741211,2.52659177780151,3.73333334922791,182.733337402344
3985,2021-01-20 02:20:00,177,RG_apprdotmOLTPdb,7200,46,0,1.32000005245209,18.0566673278809,12565.533203125,527.933349609375,0.634044706821442,534.133361816406,0.642993867397308,75683,6.19999980926514,1.42635655403137,75653.8671875,33.466667175293
3986,2021-01-20 02:30:00,177,RG_apprdotmOLTPdb,7200,47,0,1.27600002288818,23.7959995269775,12209.7333984375,438.799987792969,0.277666360139847,448.733337402344,0.296736478805542,60920.19921875,9.93333339691162,0.984984993934631,60868.33203125,55.4000015258789
3987,2021-01-20 02:40:00,177,RG_apprdotmOLTPdb,7200,47,0,0.725333333015442,23.3233337402344,1338.93334960938,160.600006103516,0.184032097458839,166.66667175293,0.246639996767044,3349,6.06666660308838,4.02814817428589,3320.2666015625,31.2000007629394
3988,2021-01-20 02:50:00,177,RG_apprdotmOLTPdb,7200,46,0,0.619333326816559,5.32333326339722,11.6666669845581,0.266666680574417,0.183333337306976,7.13333320617676,6.16510915756226,36.466667175293,6.86666679382324,1.60873019695282,3.79999995231628,34.2666664123535
3989,2021-01-20 03:00:00,177,RG_apprdotmOLTPdb,7200,46,0,1.42999994754791,7.72333335876465,12.4666662216187,166.466659545898,0.14772392809391,202.33332824707,0.581197142601013,18181.400390625,35.8666648864746,6.43849658966064,17965.93359375,218.466659545898
3990,2021-01-20 03:10:00,177,RG_apprdotmOLTPdb,7200,46,0,10.1359996795654,50.189998626709,33.2000007629394,3137.33325195312,5.6501784324646,4023.19995117187,7.34467220306397,407772.59375,885.866638183594,2.28190469741821,400598.65625,7181.13330078125
